GrupoA|asl026|1|[ERRO] Linha 6: syntax error, unexpected ',', expecting '}' 
GrupoA|asl027|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl028|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl029|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl030|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl031|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_BOOL, expecting ',' 
GrupoA|asl032|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl033|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl034|1|[ERRO] Linha 4: syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoA|asl035|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl036|1|[ERRO] Linha 4: syntax error, unexpected '=', expecting ')' 
GrupoA|asl037|1|[ERRO] Linha 7: syntax error, unexpected ',', expecting '}' 
GrupoA|asl038|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl039|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl040|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl041|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl042|1|[ERRO] Linha 2: syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoA|asl043|1|[ERRO] Linha 2: syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoA|asl044|0|
GrupoA|asl045|1|[ERRO] Linha 2: syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoA|asl046|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl047|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl048|0|
GrupoA|asl049|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl050|0|
GrupoA|asl051|1|[ERRO] Linha 4: syntax error, unexpected ',', expecting end of file 
GrupoA|asl052|0|
GrupoA|asl053|0|
GrupoA|asl054|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl055|0|
GrupoA|asl056|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl057|1|[ERRO] Linha 4: syntax error, unexpected ',', expecting '}' 
GrupoA|asl058|1|[ERRO] Linha 6: syntax error, unexpected ',', expecting '}' 
GrupoA|asl059|1|[ERRO] Linha 5: syntax error, unexpected '}', expecting ',' 
GrupoA|asl060|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' or ';' 
GrupoA|asl061|1|[ERRO] Linha 5: syntax error, unexpected '}', expecting ',' 
GrupoA|asl062|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting '(' or '=' 
GrupoA|asl063|1|[ERRO] Linha 5: syntax error, unexpected '}', expecting ',' 
GrupoA|asl064|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting '(' or '=' 
GrupoA|asl065|1|[ERRO] Linha 4: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl066|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl067|1|[ERRO] Linha 4: syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoA|asl068|1|[ERRO] Linha 4: syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoA|asl069|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl070|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl071|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl072|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting ',' or ';' 
GrupoA|asl073|0|
GrupoA|asl074|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl075|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl076|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl077|0|
GrupoA|asl078|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl079|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_RETURN, expecting ',' 
GrupoA|asl080|1|[ERRO] Linha 4: syntax error, unexpected ',', expecting '(' or '=' 
GrupoA|asl081|1|[ERRO] Linha 4: syntax error, unexpected ',', expecting '(' or '=' 
GrupoA|asl082|1|[ERRO] Linha 4: syntax error, unexpected TK_LIT_INT, expecting '(' or '=' 
GrupoA|asl083|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_IF, expecting ',' 
GrupoA|asl085|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl086|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl087|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl088|0|
GrupoA|asl089|1|[ERRO] Linha 4: syntax error, unexpected '<', expecting '(' or '=' 
GrupoA|asl090|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl091|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl092|1|[ERRO] Linha 4: syntax error, unexpected ',', expecting '}' 
GrupoA|asl093|1|[ERRO] Linha 6: syntax error, unexpected '}', expecting ',' 
GrupoA|asl094|1|[ERRO] Linha 2: syntax error, unexpected ',', expecting TK_IDENTIFICADOR 
GrupoA|asl095|1|[ERRO] Linha 2: syntax error, unexpected '(', expecting ',' or ';' 
GrupoA|asl096|1|[ERRO] Linha 2: syntax error, unexpected '(', expecting ',' or ';' 
GrupoA|asl097|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl098|1|[ERRO] Linha 5: syntax error, unexpected '}', expecting ',' 
GrupoA|asl099|0|
GrupoA|asl100|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl101|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl102|1|[ERRO] Linha 4: syntax error, unexpected '<', expecting '(' or '=' 
GrupoA|asl103|1|[ERRO] Linha 4: syntax error, unexpected '=', expecting ',' 
GrupoA|asl104|1|[ERRO] Linha 2: syntax error, unexpected '<', expecting TK_IDENTIFICADOR 
GrupoA|asl105|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl106|0|
GrupoA|asl107|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl108|0|
GrupoA|asl109|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl110|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl111|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl112|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl113|1|[ERRO] Linha 6: syntax error, unexpected '}', expecting ',' 
GrupoA|asl114|1|[ERRO] Linha 4: syntax error, unexpected ')' 
GrupoA|asl115|1|[ERRO] Linha 6: syntax error, unexpected '}', expecting ',' 
GrupoA|asl116|1|[ERRO] Linha 4: syntax error, unexpected ',' 
GrupoA|asl117|1|[ERRO] Linha 4: syntax error, unexpected TK_LIT_INT, expecting '(' 
GrupoA|asl118|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_IF, expecting ',' 
GrupoA|asl119|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting '{' 
GrupoA|asl120|1|[ERRO] Linha 3: syntax error, unexpected '+', expecting '(' or '=' 
GrupoA|asl121|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl122|1|[ERRO] Linha 3: syntax error, unexpected ')' 
GrupoA|asl123|1|[ERRO] Linha 3: syntax error, unexpected ',', expecting ')' 
GrupoA|asl124|1|[ERRO] Linha 3: syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoA|asl125|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl126|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl127|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl128|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl129|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl130|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl131|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl132|1|[ERRO] Linha 4: syntax error, unexpected '<', expecting '(' or '=' 
GrupoA|asl133|1|[ERRO] Linha 4: syntax error, unexpected '<', expecting '(' or '=' 
GrupoA|asl140|1|[ERRO] Linha 2: syntax error, unexpected TK_IDENTIFICADOR, expecting end of file 
GrupoA|asl141|1|[ERRO] Linha 3: syntax error, unexpected TK_OC_OR 
GrupoA|asl142|1|[ERRO] Linha 5: syntax error, unexpected TK_PR_INT, expecting ',' 
GrupoA|asl143|1|[ERRO] Linha 3: syntax error, unexpected TK_OC_AND 
GrupoA|asl144|1|[ERRO] Linha 5: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl145|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting '{' 
GrupoA|asl146|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl147|1|[ERRO] Linha 4: syntax error, unexpected TK_IDENTIFICADOR, expecting ',' 
GrupoA|asl148|0|
GrupoA|asl149|0|
GrupoA|asl150|0|
GrupoA|asl151|0|
GrupoA|asl152|0|
GrupoA|asl153|0|
GrupoA|asl154|0|
GrupoA|asl155|0|
GrupoA|asl156|0|
GrupoA|asl157|0|
GrupoA|asl158|0|
GrupoA|asl159|0|
GrupoA|asl160|0|
GrupoB|asl001|0|
GrupoB|asl002|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl003|0|
GrupoB|asl004|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected ',', expecting TK_IDENTIFICADOR 
GrupoB|asl005|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl006|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl007|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl008|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl009|0|
GrupoB|asl010|0|
GrupoB|asl011|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl012|0|
GrupoB|asl013|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected end of file, expecting ',' or ';' 
GrupoB|asl014|0|
GrupoB|asl015|0|
GrupoB|asl016|0|
GrupoB|asl017|0|
GrupoB|asl018|0|
GrupoB|asl019|0|
GrupoB|asl020|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_LIT_INT 
GrupoB|asl021|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ' ', expecting ',' 
GrupoB|asl022|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ' ', expecting ',' 
GrupoB|asl023|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl024|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl025|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected '}', expecting ',' 
GrupoB|asl026|1| Erro de sintaxe detectado. Linha: 8 syntax error, unexpected '}', expecting ',' 
GrupoB|asl027|0|
GrupoB|asl028|0|
GrupoB|asl029|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected TK_ERRO 
GrupoB|asl030|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected TK_ERRO 
GrupoB|asl031|0|
GrupoB|asl032|1| Erro de sintaxe detectado. Linha: 6 syntax error, unexpected '*' 
GrupoB|asl033|0|
GrupoB|asl034|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl035|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl036|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '=' 
GrupoB|asl037|0|
GrupoB|asl038|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl039|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl040|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl041|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl042|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoB|asl043|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoB|asl044|0|
GrupoB|asl045|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_ERRO, expecting ',' or ';' 
GrupoB|asl046|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl047|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl048|0|
GrupoB|asl049|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl050|0|
GrupoB|asl051|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ',' 
GrupoB|asl052|0|
GrupoB|asl053|0|
GrupoB|asl054|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl055|0|
GrupoB|asl056|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl057|0|
GrupoB|asl058|0|
GrupoB|asl059|0|
GrupoB|asl060|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected TK_PR_INT, expecting ',' or ';' 
GrupoB|asl061|0|
GrupoB|asl062|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_IDENTIFICADOR, expecting '(' or '=' 
GrupoB|asl063|0|
GrupoB|asl064|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_IDENTIFICADOR, expecting '(' or '=' 
GrupoB|asl065|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl066|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl067|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl068|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl069|0|
GrupoB|asl070|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl071|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl072|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting ',' or ';' 
GrupoB|asl073|0|
GrupoB|asl074|0|
GrupoB|asl075|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl076|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected '<', expecting '(' or '=' 
GrupoB|asl077|0|
GrupoB|asl078|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected '>', expecting '(' or '=' 
GrupoB|asl079|0|
GrupoB|asl080|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ',', expecting '(' or '=' 
GrupoB|asl081|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ',', expecting '(' or '=' 
GrupoB|asl082|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_LIT_INT, expecting '(' or '=' 
GrupoB|asl083|0|
GrupoB|asl085|1| Erro de sintaxe detectado. Linha: 7 syntax error, unexpected TK_IDENTIFICADOR, expecting '{' 
GrupoB|asl086|0|
GrupoB|asl087|0|
GrupoB|asl088|0|
GrupoB|asl089|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '<', expecting '(' or '=' 
GrupoB|asl090|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl091|0|
GrupoB|asl092|0|
GrupoB|asl093|0|
GrupoB|asl094|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected ',', expecting TK_IDENTIFICADOR 
GrupoB|asl095|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '(', expecting ',' or ';' 
GrupoB|asl096|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '(', expecting ',' or ';' 
GrupoB|asl097|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl098|1| Erro de sintaxe detectado. Linha: 6 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl099|0|
GrupoB|asl100|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl101|1| Erro de sintaxe detectado. Linha: 7 syntax error, unexpected ',', expecting '(' or '=' 
GrupoB|asl102|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '<', expecting '(' or '=' 
GrupoB|asl103|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '=', expecting ',' 
GrupoB|asl104|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected '<', expecting TK_IDENTIFICADOR 
GrupoB|asl105|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl106|0|
GrupoB|asl107|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl108|0|
GrupoB|asl109|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl110|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl111|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl112|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl113|1| Erro de sintaxe detectado. Linha: 7 syntax error, unexpected '}', expecting ',' 
GrupoB|asl114|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ')' 
GrupoB|asl115|1| Erro de sintaxe detectado. Linha: 6 syntax error, unexpected TK_PR_WHILE, expecting ',' 
GrupoB|asl116|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected ',' 
GrupoB|asl117|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_LIT_INT, expecting '(' 
GrupoB|asl118|0|
GrupoB|asl119|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected TK_IDENTIFICADOR, expecting '{' 
GrupoB|asl120|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected '+', expecting '(' or '=' 
GrupoB|asl121|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl122|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected ')' 
GrupoB|asl123|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected ',' 
GrupoB|asl124|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_OC_LE, expecting ',' or ';' 
GrupoB|asl125|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '+' 
GrupoB|asl126|0|
GrupoB|asl127|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected invalid token 
GrupoB|asl128|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '*' 
GrupoB|asl129|0|
GrupoB|asl130|0|
GrupoB|asl131|0|
GrupoB|asl132|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '<', expecting '(' or '=' 
GrupoB|asl133|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected '<', expecting '(' or '=' 
GrupoB|asl140|1| Erro de sintaxe detectado. Linha: 2 syntax error, unexpected TK_IDENTIFICADOR 
GrupoB|asl141|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_OC_OR 
GrupoB|asl142|1| Erro de sintaxe detectado. Linha: 6 syntax error, unexpected TK_OC_AND 
GrupoB|asl143|1| Erro de sintaxe detectado. Linha: 3 syntax error, unexpected TK_OC_AND 
GrupoB|asl144|1| Erro de sintaxe detectado. Linha: 5 syntax error, unexpected TK_OC_AND 
GrupoB|asl145|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected TK_IDENTIFICADOR, expecting '{' 
GrupoB|asl146|0|
GrupoB|asl147|1| Erro de sintaxe detectado. Linha: 4 syntax error, unexpected invalid token 
GrupoB|asl148|0|
GrupoB|asl149|0|
GrupoB|asl150|0|
GrupoB|asl151|0|
GrupoB|asl152|0|
GrupoB|asl153|0|
GrupoB|asl154|0|
GrupoB|asl155|0|
GrupoB|asl156|0|
GrupoB|asl157|0|
GrupoB|asl158|0|
GrupoB|asl159|0|
GrupoB|asl160|0|
GrupoC|asl001|0|0 
GrupoC|asl002|1|syntax error, unexpected TK_OC_LE, expecting ',' or ';' line: 2 1 
GrupoC|asl003|0|0 
GrupoC|asl004|1|syntax error, unexpected ',', expecting TK_IDENTIFICADOR line: 3 1 
GrupoC|asl005|1|syntax error, unexpected TK_OC_LE, expecting ',' line: 3 1 
GrupoC|asl006|1|syntax error, unexpected TK_OC_LE, expecting ',' line: 3 1 
GrupoC|asl007|1|syntax error, unexpected TK_IDENTIFICADOR, expecting ',' line: 3 1 
GrupoC|asl008|1|syntax error, unexpected TK_IDENTIFICADOR, expecting ',' line: 3 1 
GrupoC|asl009|0|0 
GrupoC|asl010|0|0 
GrupoC|asl011|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl012|0|0 
GrupoC|asl013|1|syntax error, unexpected end of file, expecting ',' or ';' line: 3 1 
GrupoC|asl014|0|0 
GrupoC|asl015|0|0 
GrupoC|asl016|0|0 
GrupoC|asl017|0|0 
GrupoC|asl018|0|0 
GrupoC|asl019|0|0 
GrupoC|asl020|1|syntax error, unexpected TK_LIT_INT, expecting ',' line: 4 1 
GrupoC|asl021|1|syntax error, unexpected ' ', expecting ',' line: 4 1 
GrupoC|asl022|1|syntax error, unexpected ' ', expecting ',' line: 4 1 
GrupoC|asl023|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl024|1|syntax error, unexpected TK_OC_LE, expecting ',' or ';' line: 2 1 
GrupoC|asl025|1|syntax error, unexpected '}', expecting ',' line: 5 1 
GrupoC|asl026|1|syntax error, unexpected '}', expecting ',' line: 8 1 
GrupoC|asl027|0|0 
GrupoC|asl028|0|0 
GrupoC|asl029|1|syntax error, unexpected TK_ERRO line: 5 1 
GrupoC|asl030|1|syntax error, unexpected TK_ERRO line: 5 1 
GrupoC|asl031|0|0 
GrupoC|asl032|1|syntax error, unexpected '*' line: 6 1 
GrupoC|asl033|0|0 
GrupoC|asl034|1|syntax error, unexpected TK_OC_LE, expecting ',' line: 4 1 
GrupoC|asl035|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl036|1|syntax error, unexpected '=', expecting ')' line: 4 1 
GrupoC|asl037|0|0 
GrupoC|asl038|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl039|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl040|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl041|1|syntax error, unexpected '<', expecting ',' or ';' line: 2 1 
GrupoC|asl042|1|syntax error, unexpected TK_ERRO, expecting ',' or ';' line: 2 1 
GrupoC|asl043|1|syntax error, unexpected TK_ERRO, expecting ',' or ';' line: 2 1 
GrupoC|asl044|0|0 
